id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p7,Baseline2,56,234,214,0,341682,343185,345769
p7,Baseline2,57,431,431,1,346834,348337,350144
p7,Baseline2,58,142,131,0,350938,352441,354665
p7,Baseline2,59,432,432,1,355594,357097,359801
p7,Baseline2,60,214,214,1,360785,362290,364680
p7,Baseline2,61,241,241,1,396010,397517,399601
p7,Baseline2,62,412,424,0,400665,402172,404305
p7,Baseline2,63,123,143,0,405250,406753,408801
p7,Baseline2,64,341,341,1,409722,411225,413417
p7,Baseline2,65,432,432,1,414329,415833,418817
p7,Baseline2,66,241,241,1,419842,421344,423833
p7,Baseline2,67,313,313,1,424681,426185,428256
p7,Baseline2,68,312,314,0,429105,430609,432953
p7,Baseline2,69,232,242,0,433850,435354,437961
p7,Baseline2,70,434,434,1,438738,440241,442824
p7,Baseline2,71,421,421,1,443658,445160,446793
p7,Baseline2,72,123,123,1,447618,449121,451265
p7,Baseline2,73,314,313,0,452121,453624,455657
p7,Baseline2,74,313,313,1,456721,458225,459905
p7,Baseline2,75,132,234,0,460761,462264,464353
p7,Baseline2,76,212,214,0,465377,466881,469049
p7,Baseline2,77,242,242,1,469946,471450,473953
p7,Baseline2,78,421,421,1,474881,476384,478337
p7,Baseline2,79,131,242,0,479377,480881,483209
p7,Baseline2,80,121,121,1,484146,485649,488361
p7,Baseline2,81,324,123,0,519730,521240,527113
p7,Baseline2,82,424,424,1,528226,529733,533193
p7,Baseline2,83,423,423,1,533993,535497,537665
p7,Baseline2,84,124,124,1,538554,540057,542544
p7,Baseline2,85,343,343,1,543370,544873,547008
p7,Baseline2,86,414,423,0,548121,549624,553113
p7,Baseline2,87,212,214,0,553962,555465,557745
p7,Baseline2,88,242,242,1,558970,560475,562457
p7,Baseline2,89,234,214,0,563513,565017,567361
p7,Baseline2,90,423,423,1,568393,569897,571713
p7,Baseline2,91,423,421,0,572625,574128,577025
p7,Baseline2,92,243,243,1,577921,579424,581361
p7,Baseline2,93,131,131,1,582257,583761,586425
p7,Baseline2,94,124,124,1,587226,588729,591089
p7,Baseline2,95,121,141,0,592001,593505,595801
p7,Baseline2,96,424,424,1,596697,598201,600113
p7,Baseline2,97,412,424,0,601154,602657,605201
p7,Baseline2,98,312,314,0,607545,609048,611848
p7,Baseline2,99,131,131,1,612818,614322,616225
p7,Baseline2,100,243,243,1,617682,619185,621129
p7,Baseline2,101,213,213,1,652681,654189,656681
p7,Baseline2,102,142,242,0,657889,659392,661713
p7,Baseline2,103,324,324,1,662857,664361,666937
p7,Baseline2,104,212,212,1,668074,669578,672065
p7,Baseline2,105,323,343,0,673194,674698,677561
p7,Baseline2,106,214,214,1,678657,680161,683256
p7,Baseline2,107,132,132,1,684729,686233,688488
p7,Baseline2,108,321,321,1,689561,691073,693745
